GENERATION_PROJECT,BUILD_YEAR,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost,gen_storage_energy_fixed_om
BASN_id_natural_gas_fired_combined_cycle_1,2012,0.0,16492.0,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1967,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1970,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1972,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1979,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1980,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1982,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1993,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1994,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,1996,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,2003,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,2004,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,2006,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,2008,0.0,11560.731,.,.
BASN_nv_natural_gas_fired_combined_cycle_1,2011,0.0,11560.731,.,.
BASN_ut_natural_gas_fired_combined_cycle_1,2004,0.0,11250.964,.,.
BASN_ut_natural_gas_fired_combined_cycle_1,2005,0.0,11250.964,.,.
BASN_ut_natural_gas_fired_combined_cycle_1,2006,0.0,11250.964,.,.
BASN_ut_natural_gas_fired_combined_cycle_1,2007,0.0,11250.964,.,.
BASN_ut_natural_gas_fired_combined_cycle_1,2014,0.0,11250.964,.,.
BASN_ut_natural_gas_fired_combined_cycle_1,2025,0.0,11250.964,.,.
BASN_id_natural_gas_fired_combustion_turbine_1,2001,0.0,10931.0,.,.
BASN_id_natural_gas_fired_combustion_turbine_1,2005,0.0,10931.0,.,.
BASN_id_natural_gas_fired_combustion_turbine_1,2008,0.0,10931.0,.,.
BASN_id_natural_gas_fired_combustion_turbine_2,2015,0.0,13412.0,.,.
BASN_nv_natural_gas_fired_combustion_turbine_1,1973,0.0,9488.545,.,.
BASN_nv_natural_gas_fired_combustion_turbine_1,1995,0.0,9488.545,.,.
BASN_nv_natural_gas_fired_combustion_turbine_1,2006,0.0,9488.545,.,.
BASN_nv_natural_gas_fired_combustion_turbine_1,2008,0.0,9488.545,.,.
BASN_nv_natural_gas_fired_combustion_turbine_2,1991,0.0,10984.07,.,.
BASN_nv_natural_gas_fired_combustion_turbine_2,1994,0.0,10984.07,.,.
BASN_nv_natural_gas_fired_combustion_turbine_2,2009,0.0,10984.07,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,1972,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2001,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2002,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2004,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2006,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2008,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2010,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2012,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_1,2019,0.0,13412.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_2,1982,0.0,10931.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_2,2001,0.0,10931.0,.,.
BASN_ut_natural_gas_fired_combustion_turbine_2,2002,0.0,10931.0,.,.
BASN_nv_natural_gas_internal_combustion_engine_1,2005,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,1986,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,1988,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,1989,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,1995,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,1996,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2000,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2002,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2003,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2004,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2006,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2007,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2008,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2015,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2016,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2018,0.0,24000.0,.,.
BASN_ut_natural_gas_internal_combustion_engine_1,2022,0.0,24000.0,.,.
BASN_id_natural_gas_steam_turbine_1,1948,0.0,51303.0,.,.
BASN_id_natural_gas_steam_turbine_1,1968,0.0,51303.0,.,.
BASN_id_natural_gas_steam_turbine_1,1994,0.0,51303.0,.,.
BASN_nv_natural_gas_steam_turbine_1,1974,0.0,51303.0,.,.
BASN_nv_natural_gas_steam_turbine_1,1978,0.0,51303.0,.,.
BASN_ut_natural_gas_steam_turbine_1,1982,0.0,51303.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,1987,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,1989,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,1990,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,1992,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,1995,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,1996,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,1997,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2002,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2003,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2004,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2005,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2006,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2007,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2011,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2012,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_1,2013,0.0,16492.0,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2001,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2002,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2003,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2005,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2006,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2009,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2010,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combined_cycle_2,2013,0.0,10426.862,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,1989,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,1996,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,2001,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,2002,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,2006,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,2009,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,2012,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_1,2013,0.0,9973.255,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1973,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1980,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1981,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1982,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1986,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1987,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1988,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1989,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1990,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1991,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1992,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1993,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1995,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,1996,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,2001,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,2002,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,2003,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,2005,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,2015,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,2016,0.0,13412.0,.,.
CANO_ca_natural_gas_fired_combustion_turbine_2,2022,0.0,13412.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,1987,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,1989,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,1990,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,1997,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2001,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2002,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2003,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2004,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2007,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2008,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2010,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2011,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2020,0.0,24000.0,.,.
CANO_ca_natural_gas_internal_combustion_engine_1,2023,0.0,24000.0,.,.
CANO_ca_natural_gas_steam_turbine_1,2010,0.0,51303.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1949,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1977,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1987,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1988,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1989,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1990,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1993,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1994,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,1996,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2001,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2002,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2003,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2005,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2007,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2013,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2015,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_1,2016,0.0,16492.0,.,.
CASO_ca_natural_gas_fired_combined_cycle_2,2003,0.0,10164.586,.,.
CASO_ca_natural_gas_fired_combined_cycle_2,2005,0.0,10164.586,.,.
CASO_ca_natural_gas_fired_combined_cycle_2,2006,0.0,10164.586,.,.
CASO_ca_natural_gas_fired_combined_cycle_2,2009,0.0,10164.586,.,.
CASO_ca_natural_gas_fired_combined_cycle_2,2013,0.0,10164.586,.,.
CASO_ca_natural_gas_fired_combined_cycle_2,2020,0.0,10164.586,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1969,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1974,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1982,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1983,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1984,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1985,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1986,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1987,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1989,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1990,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1992,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1994,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,1995,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2000,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2001,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2002,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2003,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2004,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2005,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2007,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2008,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2009,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2010,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2012,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2013,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2014,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2015,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2016,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2017,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_1,2019,0.0,13412.0,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,1976,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,1985,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,1987,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2001,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2002,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2004,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2006,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2011,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2013,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2015,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2016,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2018,0.0,9715.147,.,.
CASO_ca_natural_gas_fired_combustion_turbine_2,2020,0.0,9715.147,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,1985,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2001,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2002,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2005,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2006,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2012,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2013,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2015,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2018,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2021,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2022,0.0,24000.0,.,.
CASO_ca_natural_gas_internal_combustion_engine_1,2023,0.0,24000.0,.,.
CASO_ca_natural_gas_steam_turbine_1,1953,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1954,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1957,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1958,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1959,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1961,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1962,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1963,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1964,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1967,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1974,0.0,30424.069,.,.
CASO_ca_natural_gas_steam_turbine_1,1982,0.0,30424.069,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1958,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1965,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1967,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1969,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1974,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1994,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1995,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,1999,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2000,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2001,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2002,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2003,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2004,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2005,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2007,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2009,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2011,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2013,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2014,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2016,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2017,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2018,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2019,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2022,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2023,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_1,2026,0.0,12042.91,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1956,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1977,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1978,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1989,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1992,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1993,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1994,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1995,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,1997,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,2000,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,2001,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,2002,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,2008,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,2010,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combined_cycle_2,2021,0.0,16492.0,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,1970,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,1989,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,1992,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,1993,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2000,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2001,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2002,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2003,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2006,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2007,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2009,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2011,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2016,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_1,2021,0.0,9265.561,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1962,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1972,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1973,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1976,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1980,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1983,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1986,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1987,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1989,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1990,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1992,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1993,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1994,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,1996,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,2000,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,2005,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,2009,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,2015,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,2016,0.0,11570.659,.,.
FRCC_fl_natural_gas_fired_combustion_turbine_2,2020,0.0,11570.659,.,.
FRCC_fl_natural_gas_internal_combustion_engine_1,2017,0.0,24000.0,.,.
FRCC_fl_natural_gas_internal_combustion_engine_1,2018,0.0,24000.0,.,.
FRCC_fl_natural_gas_internal_combustion_engine_1,2019,0.0,24000.0,.,.
FRCC_fl_natural_gas_internal_combustion_engine_1,2020,0.0,24000.0,.,.
FRCC_fl_natural_gas_internal_combustion_engine_1,2023,0.0,24000.0,.,.
FRCC_fl_natural_gas_internal_combustion_engine_1,2024,0.0,24000.0,.,.
FRCC_fl_natural_gas_steam_turbine_1,1957,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1960,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1964,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1967,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1970,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1974,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1976,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1977,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1978,0.0,29699.146,.,.
FRCC_fl_natural_gas_steam_turbine_1,1981,0.0,29699.146,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,1965,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,1990,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,2006,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,2008,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,2010,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,2012,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,2016,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_1,2024,0.0,16492.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_2,1998,0.0,9787.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_2,1999,0.0,9787.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_2,2002,0.0,9787.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_2,2004,0.0,9787.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_2,2011,0.0,9787.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_2,2018,0.0,9787.0,.,.
ISNE_ct_natural_gas_fired_combined_cycle_2,2019,0.0,9787.0,.,.
ISNE_ma_natural_gas_fired_combined_cycle_1,1958,0.0,16492.0,.,.
ISNE_ma_natural_gas_fired_combined_cycle_1,1975,0.0,16492.0,.,.
ISNE_ma_natural_gas_fired_combined_cycle_1,1976,0.0,16492.0,.,.
ISNE_ma_natural_gas_fired_combined_cycle_1,1977,0.0,16492.0,.,.
ISNE_ma_natural_gas_fired_combined_cycle_1,1981,0.0,16492.0,.,.
